"id","loc","year","mes","day","gh9","gh10","gh11","gh12","gh13","gh14","gh15","gh16","ghext9","ghext10","ghext11","ghext12","ghext13","ghext14","ghext15","ghext16","kh9","kh10","kh11","kh12","kh13","kh14","kh15","kh16","gd","gdext","kd","gh9_diaprevio","gh10_diaprevio","gh11_diaprevio","gh12_diaprevio","gh13_diaprevio","gh14_diaprevio","gh15_diaprevio","gh16_diaprevio","gd_previo","gdext_previo","kd_previo","t9_12_diaprevio","t13_15_diaprevio","h8_diaprevio","h14_diaprevio","t_dia_diaprevio","preciptac_dia_diaprevio","Predicc_temp_day_C","Predicc_Relative_humidity_day_0_1","Predicc_cloudy_sky_day_0_1","Predicc_temp_10_11_12_C","Predicc_temp_13_14_15_C","Predicc_R_hum_10_11_12","Predicc_R_hum_13_14_15","Predicc_cloudy_10_11_12","Predicc_cloudy_13_14_15","Predic_Gd","Predic_Kd","Today_cluster14_semiautom","Today_cluster14_experts","kd_predicted_rf_basic_prediction"
14571,"MA",2012,12,3,216.7,375,494.4,552.8,550,488.9,369.4,205.6,315.2,506.5,641.8,711.9,711.9,641.8,506.5,315.2,0.687,0.74,0.77,0.776,0.773,0.762,0.729,0.652,3347.2,4499.6,0.744,211.1,369.4,488.9,547.2,547.2,486.1,369.4,208.3,3322.2,4525.2,0.734,5.9,16.3,61,42,10.8,0,10,0.474,0,12.45,15.65,0.399,0.358,0,0,3284,0.73,"c01","c01",0.739205266666668
4333,"AL",2011,11,1,152.8,400,511.1,580.6,575,513.9,402.8,244.4,424.5,618,754.9,825.8,825.8,754.9,618,424.5,0.36,0.647,0.677,0.703,0.696,0.681,0.652,0.576,3541.7,5611.8,0.631,261.1,416.7,575,605.6,588.9,522.2,422.2,250,3816.7,5669.4,0.673,14.3,24.1,82,49,19,0,18.8,0.826,0.151,21.383,22.25,0.688,0.689,0.001,0.042,3790.9,0.676,"c08","c02",0.639068133333333
18061,"MU",2014,7,24,563.9,769.4,872.2,913.9,897.2,777.8,541.7,383.3,866.3,1045.9,1173,1238.7,1238.7,1173,1045.9,866.3,0.651,0.736,0.744,0.738,0.724,0.663,0.518,0.442,6980.6,11019.3,0.633,633.3,794.4,905.6,969.4,977.8,925,811.1,644.4,8177.8,11046.2,0.74,24.4,36.4,77,40,29,0,24.7,0.799,0.128,26.517,26.483,0.699,0.752,0.097,0.022,8056.5,0.731,"c03","c02",0.658555866666667
11846,"MM",2010,11,13,63.9,86.1,177.8,191.7,158.3,119.4,136.1,97.2,332.4,517.6,648.6,716.4,716.4,648.6,517.6,332.4,0.192,0.166,0.274,0.268,0.221,0.184,0.263,0.293,1072.2,4621.2,0.232,213.9,372.2,419.4,533.3,508.3,444.4,330.6,191.7,3108.3,4670.4,0.666,4,11.4,95,64,9,0,6.8,0.854,0.247,10.65,13.45,0.677,0.511,0.036,0.085,3370.8,0.729,"c12","c12",0.394579966666667
24458,"TO",2008,10,1,247.2,508.3,697.2,761.1,730.6,666.7,555.6,400,584.2,776,911.6,981.8,981.8,911.6,776,584.2,0.423,0.655,0.765,0.775,0.744,0.731,0.716,0.685,5013.9,7367.1,0.681,397.2,566.7,691.7,752.8,752.8,694.4,569.4,402.8,5333.3,7434.3,0.717,11.2,24.8,78,33,17.9,0,18,0.35,0.914,22.85,26.15,0.255,0.165,1,1,6791.6,0.922,"c08","c02",0.6550988
21015,"SS",2015,9,11,466.7,605.6,727.8,791.7,794.4,736.1,627.8,441.7,665.2,844.7,971.6,1037.3,1037.3,971.6,844.7,665.2,0.701,0.717,0.749,0.763,0.766,0.758,0.743,0.664,5913.9,8330,0.71,36.1,22.2,52.8,61.1,263.9,361.1,269.4,188.9,1519.4,8397.5,0.181,17,18.4,92,90,17.3,3.4,19.4,0.831,0.178,22.783,23.65,0.663,0.688,0.009,0,5923,0.711,"c02","c01",0.666386466666666
5909,"BA",2007,9,2,513.9,672.2,775,822.2,813.9,750,619.4,427.8,724.9,907.8,1037.2,1104.2,1104.2,1037.2,907.8,724.9,0.709,0.74,0.747,0.745,0.737,0.723,0.682,0.59,6166.7,9088.1,0.679,519.4,675,783.3,805.6,722.2,716.7,650,477.8,6247.2,9148.2,0.683,20.5,24,51,65,22.2,0,21,0.775,0.331,22.95,23.25,0.662,0.699,0,0.036,7447.1,0.819,"c02","c01",0.6425061
833,"AB",2009,9,12,475,633.3,700,763.9,700,813.9,508.3,213.9,694.2,886.1,1021.8,1092.1,1092.1,1021.8,886.1,694.2,0.684,0.715,0.685,0.699,0.641,0.797,0.574,0.308,5355.6,8693.2,0.616,452.8,594.4,763.9,805.6,800,625,513.9,297.2,5652.8,8754,0.646,14.6,29.2,68,27,21.9,0,20.3,0.547,0.66,23.55,26.25,0.356,0.298,0.929,0,5801.8,0.667,"c03","c02",0.592666600000001
10259,"BI",2014,1,19,61.1,161.1,216.7,97.2,91.7,147.2,119.4,22.2,242,417.8,542.1,606.5,606.5,542.1,417.8,242,0.253,0.386,0.4,0.16,0.151,0.272,0.286,0.092,938.9,3684.9,0.255,80.6,105.6,75,94.4,161.1,63.9,116.7,25,741.7,3647.5,0.203,10.4,13.1,65,57,9.2,2.1,6.2,0.836,0.431,9.283,8.683,0.746,0.835,0.186,0.831,2018.5,0.548,"c13","c13",0.2898847
8763,"BI",2009,6,14,102.8,91.7,83.3,119.4,100,150,116.7,102.8,887.1,1049,1163.6,1222.9,1222.9,1163.6,1049,887.1,0.116,0.087,0.072,0.098,0.082,0.129,0.111,0.116,1361.1,11490.2,0.118,644.4,747.2,725,558.3,900,847.2,708.3,488.9,6730.6,11482.3,0.586,18.7,24.1,80,64,20.3,0.1,18.4,0.885,0.997,26.95,19.95,0.631,0.755,1,0.995,8079.2,0.703,"c14","c14",0.22546
5425,"AL",2014,11,25,52.8,75,138.9,350,486.1,413.9,300,155.6,315.1,503.7,637.2,706.3,706.3,637.2,503.7,315.1,0.168,0.149,0.218,0.496,0.688,0.65,0.596,0.494,1988.9,4478,0.444,147.2,266.7,383.3,416.7,455.6,411.1,316.7,172.2,2613.9,4513.7,0.579,15.1,23.3,71,47,18.4,0,16.4,0.835,0.228,18.717,18.983,0.71,0.739,0.14,0.056,2893.5,0.646,"c10","c06",0.498353166666666
19892,"SS",2012,5,12,77.8,105.6,141.7,177.8,183.3,172.2,180.6,122.2,837.1,1006.5,1126.3,1188.4,1188.4,1126.3,1006.5,837.1,0.093,0.105,0.126,0.15,0.154,0.153,0.179,0.146,1427.8,10678.1,0.134,463.9,552.8,425,600,741.7,680.6,719.4,511.1,5872.2,10636.6,0.552,15.8,15.6,91,98,16.7,0,15.3,0.849,0.876,16.45,15.95,0.818,0.799,0.823,0.796,3248.5,0.304,"c14","c14",0.264713133333333
10724,"BI",2015,6,7,288.9,291.7,363.9,691.7,747.2,761.1,747.2,527.8,882.6,1045.5,1160.7,1220.3,1220.3,1160.7,1045.5,882.6,0.327,0.279,0.314,0.567,0.612,0.656,0.715,0.598,5169.4,11412.5,0.453,116.7,244.4,144.4,88.9,158.3,113.9,116.7,127.8,1380.6,11397.1,0.121,16.6,17.4,88,87,17.2,0.1,18.7,0.761,0.239,21.617,23.717,0.632,0.579,0.121,0.045,8089.7,0.709,"c06","c06",0.511656666666667
6915,"BA",2012,10,18,113.9,241.7,238.9,263.9,294.4,227.8,125,94.4,465.2,652.2,784.4,852.9,852.9,784.4,652.2,465.2,0.245,0.371,0.305,0.309,0.345,0.29,0.192,0.203,1725,6008.4,0.287,311.1,461.1,572.2,452.8,541.7,586.1,475,322.2,3955.6,6075.3,0.651,17.7,22.9,74,67,20,0,21.1,0.903,0.837,21.617,21.717,0.9,0.899,1,0.986,2423.4,0.403,"c13","c09",0.313581466666667
15046,"MA",2014,4,16,550,669.4,841.7,747.2,883.3,894.4,627.8,583.3,781.4,977.3,1115.9,1187.6,1187.6,1115.9,977.3,781.4,0.704,0.685,0.754,0.629,0.744,0.802,0.642,0.747,6502.8,9798.9,0.664,516.7,705.6,819.4,908.3,913.9,838.9,747.2,572.2,6627.8,9748.9,0.68,15.8,24,69,41,18.6,0,17.1,0.725,0.089,20.183,20.317,0.683,0.634,0.202,0.065,7502.4,0.766,"c02","c01",0.661048266666666
22941,"ST",2012,12,1,44.4,47.2,80.6,163.9,205.6,297.2,194.4,138.9,214,387.4,510.1,573.5,573.5,510.1,387.4,214,0.208,0.122,0.158,0.286,0.358,0.583,0.502,0.649,1177.8,3409.6,0.345,19.4,86.1,236.1,422.2,422.2,200,30.6,22.2,1450,3438.6,0.422,6.9,10,96,78,8.6,7.1,9.7,0.667,0.753,9.917,9.35,0.666,0.662,0.726,0.475,1392.9,0.409,"c10","c10",0.3356998
5460,"AL",2015,1,2,177.8,325,433.3,491.7,494.4,433.3,319.4,163.9,275,461.8,593.9,662.3,662.3,593.9,461.8,275,0.646,0.704,0.73,0.742,0.747,0.73,0.692,0.596,2897.2,4081.7,0.71,158.3,280.6,150,80.6,483.3,413.9,300,158.3,2066.7,4067.2,0.508,9,15.7,67,48,10.8,0,8.5,0.758,0,11.583,12.983,0.67,0.652,0,0,2929.1,0.718,"c02","c02",0.684578333333333
18355,"MU",2015,6,1,636.1,794.4,902.8,958.3,966.7,913.9,805.6,650,886.5,1064.1,1189.7,1254.7,1254.7,1189.7,1064.1,886.5,0.718,0.747,0.759,0.764,0.77,0.768,0.757,0.733,8136.1,11323.3,0.719,625,802.8,913.9,977.8,991.7,600,350,350,6891.7,11306.5,0.61,21.6,30.6,80,63,23.4,0,19.6,0.845,0.107,20.917,21.317,0.803,0.794,0.038,0.132,8386,0.741,"c01","c01",0.6750852
3821,"AL",2010,4,29,580.6,683.3,833.3,852.8,900,819.4,658.3,408.3,819.2,1006.6,1139.2,1207.8,1207.8,1139.2,1006.6,819.2,0.709,0.679,0.732,0.706,0.745,0.719,0.654,0.498,6788.9,10323.5,0.658,577.8,744.4,863.9,925,927.8,872.2,750,586.1,7400,10279.7,0.72,19.6,22.6,59,52,18.4,0,15.6,0.754,0.206,18.55,17.95,0.665,0.681,0.023,0.016,7987.8,0.774,"c03","c02",0.6639728
8203,"BI",2007,10,14,308.3,463.9,580.6,641.7,622.2,588.9,466.7,294.4,466.5,648.1,776.6,843.1,843.1,776.6,648.1,466.5,0.661,0.716,0.748,0.761,0.738,0.758,0.72,0.631,4275,5995.2,0.713,277.8,463.9,580.6,641.7,636.1,575,463.9,308.3,4169.4,6065.3,0.687,10.1,20,92,52,15.6,0,15.6,0.661,0.289,22.45,23.95,0.421,0.416,0.161,0.491,4806.6,0.802,"c02","c01",0.678265266666667
22713,"ST",2012,3,25,455.6,633.3,750,825,819.4,744.4,638.9,472.2,623.7,805.8,934.7,1001.4,1001.4,934.7,805.8,623.7,0.73,0.786,0.802,0.824,0.818,0.796,0.793,0.757,6038.9,7816.8,0.773,483.3,655.6,786.1,852.8,850,680.6,658.3,400,6038.9,7744.2,0.78,16.5,20.6,32,44,17,0,13.4,0.746,0.046,13.783,14.617,0.746,0.72,0,0,5983.2,0.765,"c01","c01",0.759995800000001
11477,"MM",2009,8,24,561.1,730.6,683.3,891.7,786.1,652.8,561.1,308.3,769.3,952.3,1081.7,1148.7,1148.7,1081.7,952.3,769.3,0.729,0.767,0.632,0.776,0.684,0.603,0.589,0.401,5944.4,9670.4,0.615,561.1,716.7,827.8,888.9,891.7,833.3,722.2,558.3,7077.8,9723.6,0.728,24.7,36.7,46,28,28.9,0,26.6,0.251,0.359,30.35,31.55,0.216,0.165,0.057,0.341,6919.2,0.716,"c03","c02",0.630012
11266,"MM",2008,9,22,147.2,205.6,333.3,238.9,144.4,472.2,422.2,77.8,629.8,819.3,953.2,1022.6,1022.6,953.2,819.3,629.8,0.234,0.251,0.35,0.234,0.141,0.495,0.515,0.123,2272.2,7901.6,0.288,33.3,69.4,183.3,419.4,588.9,683.3,561.1,258.3,3119.4,7968.1,0.391,16.4,22.4,72,60,19.5,3,18.6,0.777,0.971,20.95,21.65,0.617,0.565,1,1,5665.6,0.717,"c12","c09",0.315581666666667
7293,"BA",2013,11,20,122.2,177.8,425,513.9,508.3,450,330.6,116.7,286.8,468.1,596.3,662.6,662.6,596.3,468.1,286.8,0.426,0.38,0.713,0.776,0.767,0.755,0.706,0.407,2700,4149.9,0.651,61.1,116.7,202.8,538.9,422.2,383.3,144.4,61.1,1975,4192,0.471,15.4,18.8,53,44,16,0,10,0.349,0.045,10.65,10.55,0.229,0.345,0,0.052,3023,0.728,"c08","c02",0.657356466666667
17380,"MU",2012,6,23,627.8,822.2,930.6,983.3,986.1,938.9,827.8,675,895.7,1070.6,1194.4,1258.4,1258.4,1194.4,1070.6,895.7,0.701,0.768,0.779,0.781,0.784,0.786,0.773,0.754,8294.4,11480.2,0.723,680.6,833.3,941.7,994.4,994.4,933.3,822.2,666.7,8672.2,11481.9,0.755,27,31.8,50,60,28.2,0,22.8,0.79,0.003,24.35,24.483,0.648,0.688,0,0,8583,0.748,"c01","c01",0.720585466666668
2325,"AB",2013,12,9,72.2,158.3,244.4,280.6,300,405.6,327.8,175,266.5,451.2,581.9,649.5,649.5,581.9,451.2,266.5,0.271,0.351,0.42,0.432,0.462,0.697,0.726,0.657,2005.6,3985.5,0.503,175,327.8,422.2,475,477.8,433.3,336.1,177.8,2877.8,4003.6,0.719,-4.2,12.1,95,45,4.6,0,3.6,0.867,0.135,6.283,10.083,0.764,0.606,0.199,0.008,2639.5,0.662,"c06","c06",0.543914099999998
1730,"AB",2012,4,4,150,238.9,372.2,202.8,586.1,325,247.2,113.9,715.4,908.6,1045.3,1116,1116,1045.3,908.6,715.4,0.21,0.263,0.356,0.182,0.525,0.311,0.272,0.159,2508.3,8957.8,0.28,238.9,400,547.2,625,730.6,225,180.6,122.2,3277.8,8896.6,0.368,10.3,17.1,97,50,13.8,4.2,11.3,0.827,0.738,13.25,14.283,0.785,0.789,0.613,0.548,5321.5,0.594,"c09","c09",0.2980706
18234,"MU",2015,1,25,233.3,400,522.2,591.7,569.4,527.8,408.3,241.7,348.1,539.9,675.6,745.8,745.8,675.6,539.9,348.1,0.67,0.741,0.773,0.793,0.764,0.781,0.756,0.694,3616.7,4824,0.75,233.3,397.2,522.2,586.1,597.2,561.1,325,225,3566.7,4780.6,0.746,6,14.4,67,30,10.4,0,11.9,0.401,0.049,12.983,14.617,0.362,0.263,0,0,3728.1,0.773,"c01","c01",0.741250866666667
14506,"MA",2012,9,24,369.4,516.7,663.9,688.9,677.8,716.7,497.2,366.7,652.3,852.1,993.5,1066.6,1066.6,993.5,852.1,652.3,0.566,0.606,0.668,0.646,0.635,0.721,0.583,0.562,4969.4,8190.5,0.607,472.2,616.7,725,786.1,602.8,672.2,530.6,355.6,5505.6,8251.7,0.667,19.6,25.3,87,70,24.8,0,23.5,0.462,0.625,24.983,28.283,0.365,0.252,1,0.706,5449.2,0.665,"c03","c02",0.577622333333334
7079,"BA",2013,4,11,488.9,652.8,680.6,722.2,855.6,783.3,588.9,419.4,732,916.8,1047.5,1115.2,1115.2,1047.5,916.8,732,0.668,0.712,0.65,0.648,0.767,0.748,0.642,0.573,6055.6,9177.4,0.66,394.4,713.9,813.9,813.9,588.9,733.3,597.2,491.7,5986.1,9115.8,0.657,16.3,15.7,55,79,16.4,0,15,0.8,0.087,16.35,15.95,0.756,0.798,0.085,0.121,6907.4,0.753,"c02","c02",0.660674533333333
23003,"ST",2013,2,7,102.8,233.3,211.1,447.2,475,233.3,236.1,211.1,333,512.4,639.3,705,705,639.3,512.4,333,0.309,0.455,0.33,0.634,0.674,0.365,0.461,0.634,2197.2,4585.4,0.479,50,88.9,216.7,247.2,294.4,216.7,227.8,75,1430.6,4527,0.316,8.6,8.8,92,86,8.4,11.8,10,0.66,0.58,9.95,10.217,0.631,0.633,0.794,0.65,1667,0.364,"c04","c08",0.438355766666668
5113,"AL",2014,1,12,177.8,311.1,419.4,477.8,480.6,419.4,291.7,161.1,297,485.3,618.5,687.4,687.4,618.5,485.3,297,0.598,0.641,0.678,0.695,0.699,0.678,0.601,0.542,2802.8,4301.9,0.652,44.4,122.2,200,205.6,127.8,191.7,144.4,86.1,1138.9,4273.9,0.266,7.5,13.9,90,71,11,0.3,11.3,0.832,0.055,13.683,15.717,0.716,0.691,0,0,3020.6,0.702,"c03","c02",0.654060233333333
1072,"AB",2010,5,17,688.9,847.2,966.7,1030.6,1030.6,966.7,850,686.1,862.5,1041.8,1168.7,1234.3,1234.3,1168.7,1041.8,862.5,0.799,0.813,0.827,0.835,0.835,0.827,0.816,0.795,8755.6,10968,0.798,680.6,847.2,966.7,1033.3,1038.9,983.3,866.7,705.6,8811.1,10937.3,0.806,6.2,18.2,75,29,12.4,0,14.3,0.569,0,19.65,21.85,0.307,0.266,0,0,8775.1,0.8,"c01","c01",0.784146566666667
1061,"AB",2010,5,6,661.1,819.4,941.7,1030.6,988.9,930.6,825,663.9,836.8,1019.9,1149.4,1216.4,1216.4,1149.4,1019.9,836.8,0.79,0.803,0.819,0.847,0.813,0.81,0.809,0.793,8283.3,10585.4,0.783,305.6,550,827.8,713.9,627.8,572.2,202.8,233.3,4450,10545.7,0.422,6.6,13,55,40,9.8,0,10.3,0.511,0.181,15.05,17.35,0.304,0.254,0,0.404,8530.8,0.806,"c01","c01",0.7434714
12681,"MM",2013,11,2,263.9,375,519.4,583.3,533.3,513.9,377.8,255.6,389.4,576.9,709.4,778,778,709.4,576.9,389.4,0.678,0.65,0.732,0.75,0.685,0.724,0.655,0.656,3583.3,5210.5,0.688,258.3,388.9,372.2,566.7,375,425,150,119.4,2797.2,5268.9,0.531,2.8,16.2,86,35,10.6,0,10,0.809,0.198,11.283,16.483,0.687,0.565,0.393,0.138,3877.7,0.744,"c02","c02",0.644123733333332
18215,"MU",2015,1,4,172.2,330.6,444.4,502.8,502.8,444.4,327.8,169.4,282.8,470.5,603.3,672,672,603.3,470.5,282.8,0.609,0.703,0.737,0.748,0.748,0.737,0.697,0.599,2947.2,4162.7,0.708,169.4,330.6,450,508.3,516.7,455.6,338.9,177.8,3002.8,4145.4,0.724,1.8,17.6,81,27,10.8,0,12.7,0.621,0.002,14.483,16.483,0.458,0.497,0,0,3001,0.721,"c02","c02",0.706055333333334
4187,"AL",2011,5,24,636.1,797.2,905.6,961.1,969.4,916.7,797.2,644.4,876.1,1055.1,1181.7,1247.2,1247.2,1181.7,1055.1,876.1,0.726,0.756,0.766,0.771,0.777,0.776,0.756,0.736,8094.4,11163.8,0.725,625,780.6,897.2,955.6,969.4,908.3,791.7,627.8,7994.4,11140,0.718,21.1,28.5,38,24,21.5,0,19.7,0.597,0,22.05,22.25,0.601,0.571,0,0,8563,0.767,"c01","c01",0.723065333333333
23873,"ST",2015,10,2,294.4,391.7,619.4,686.1,530.6,547.2,316.7,205.6,540.2,721.6,849.8,916.2,916.2,849.8,721.6,540.2,0.545,0.543,0.729,0.749,0.579,0.644,0.439,0.38,3763.9,6824.9,0.551,122.2,169.4,494.4,405.6,344.4,547.2,144.4,113.9,2563.9,6896.9,0.372,15.6,18.6,89,82,17.1,26.3,16.2,0.644,0.349,16.783,16.883,0.572,0.566,0.25,0.004,4163.7,0.61,"c03","c03",0.551249033333333
5311,"AL",2014,8,1,577.8,744.4,861.1,922.2,919.4,861.1,747.2,591.7,849.5,1030.8,1159,1225.4,1225.4,1159,1030.8,849.5,0.68,0.722,0.743,0.753,0.75,0.743,0.725,0.697,7325,10770.8,0.68,577.8,738.9,844.4,913.9,922.2,866.7,755.6,591.7,7369.4,10804.2,0.682,25.9,31.2,73,45,26.8,0,25.1,0.762,0.003,26.783,28.717,0.699,0.614,0,0,8007.6,0.743,"c02","c01",0.681110500000001
20106,"SS",2012,12,21,16.7,30.6,133.3,247.2,208.3,80.6,66.7,38.9,185.1,357.6,479.6,542.7,542.7,479.6,357.6,185.1,0.09,0.085,0.278,0.456,0.384,0.168,0.186,0.21,830.6,3144.8,0.264,33.3,63.9,47.2,119.4,402.8,252.8,86.1,55.6,1069.4,3146.4,0.34,14.6,13.2,68,73,12.2,6.4,12.9,0.74,0.569,14.017,14.683,0.722,0.721,0.868,0.291,1132.6,0.36,"c12","c12",0.279127266666667
4510,"AL",2012,4,29,622.2,811.1,850,988.9,872.2,741.7,330.6,175,819.2,1006.6,1139.2,1207.8,1207.8,1139.2,1006.6,819.2,0.76,0.806,0.746,0.819,0.722,0.651,0.328,0.214,6275,10323.5,0.608,138.9,244.4,450,433.3,258.3,205.6,208.3,61.1,2302.8,10279.7,0.224,17.2,18.1,80,77,15.6,1.6,14.1,0.696,0.375,16.85,17.383,0.574,0.653,0.11,0.845,6389.4,0.619,"c07","c02",0.569413066666668
24422,"TO",2008,8,26,533.3,688.9,800,858.3,850,813.9,708.3,522.2,764.5,949.6,1080.6,1148.4,1148.4,1080.6,949.6,764.5,0.698,0.725,0.74,0.747,0.74,0.753,0.746,0.683,6658.3,9600.9,0.694,555.6,713.9,827.8,886.1,888.9,825,716.7,563.9,7097.2,9654.3,0.735,21.6,34.2,41,21,27.6,0,26.4,0.492,0.141,31.35,31.55,0.299,0.321,0.39,0.707,7113.4,0.741,"c02","c01",0.668224033333334
10265,"BI",2014,1,25,22.2,58.3,72.2,88.9,122.2,102.8,69.4,33.3,267.7,444.8,570,634.9,634.9,570,444.8,267.7,0.083,0.131,0.127,0.14,0.193,0.18,0.156,0.125,577.8,3935.2,0.147,25,25,41.7,72.2,69.4,44.4,27.8,8.3,316.7,3890.5,0.081,11.7,13.8,69,72,12.6,19.7,12,0.916,0.991,12.183,12.65,0.936,0.925,1,1,231.9,0.059,"c14","c14",0.158780666666667
2288,"AB",2013,11,2,255.6,433.3,563.9,619.4,613.9,555.6,441.7,283.3,409.3,600.8,736.1,806.2,806.2,736.1,600.8,409.3,0.624,0.721,0.766,0.768,0.761,0.755,0.735,0.692,3969.4,5441.3,0.73,286.1,450,583.3,630.6,633.3,569.4,444.4,283.3,4030.6,5498.7,0.733,3.7,19.7,76,32,12.1,0,11.8,0.628,0.488,15.483,19.65,0.513,0.466,0.273,0.53,3942.4,0.725,"c02","c01",0.671335266666666
9150,"BI",2010,8,14,202.8,225,255.6,163.9,311.1,566.7,716.7,402.8,792.1,964,1085.7,1148.6,1148.6,1085.7,964,792.1,0.256,0.233,0.235,0.143,0.271,0.522,0.743,0.509,3427.8,10025.9,0.342,200,244.4,250,644.4,327.8,222.2,322.2,402.8,3050,10077.3,0.303,15.6,19.3,91,73,18.4,0.6,17,0.751,0.341,20.35,20.15,0.561,0.603,0.008,0.058,6524.9,0.651,"c10","c10",0.455171266666667
2975,"AB",2015,10,10,311.1,472.2,650,705.6,708.3,602.8,525,402.8,541.2,735.4,872.8,943.9,943.9,872.8,735.4,541.2,0.575,0.642,0.745,0.747,0.75,0.691,0.714,0.744,4647.2,6882.4,0.675,369.4,533.3,633.3,430.6,527.8,352.8,558.3,377.8,4163.9,6948.4,0.599,10,20,99,50,16.4,0,15.8,0.692,0.316,19.017,22.017,0.487,0.33,0.242,0.112,4968.1,0.722,"c02","c01",0.645951633333334
17649,"MU",2013,4,22,513.9,647.2,636.1,377.8,711.1,752.8,705.6,361.1,797.1,987.7,1122.5,1192.3,1192.3,1122.5,987.7,797.1,0.645,0.655,0.567,0.317,0.596,0.671,0.714,0.453,5405.6,10017,0.54,516.7,650,788.9,702.8,886.1,900,672.2,630.6,6797.2,9968.6,0.682,15.4,22.4,79,44,18.3,0,15,0.741,0.697,15.917,16.15,0.717,0.692,0.997,0.997,4167.4,0.416,"c05","c05",0.488461066666666
14659,"MA",2013,3,7,72.2,161.1,297.2,372.2,575,772.2,422.2,183.3,585.4,787.8,930.9,1005,1005,930.9,787.8,585.4,0.123,0.205,0.319,0.37,0.572,0.83,0.536,0.313,3069.4,7415.7,0.414,61.1,133.3,477.8,563.9,550,288.9,580.6,408.3,3305.6,7350.6,0.45,13.7,19.2,97,69,18.1,21.3,16,0.844,0.541,18.217,19.45,0.827,0.792,0.71,0.538,3338.6,0.45,"c10","c08",0.4153748
11881,"MM",2010,12,19,69.4,158.3,244.4,241.7,341.7,258.3,286.1,144.4,232.1,412.5,540.1,606.1,606.1,540.1,412.5,232.1,0.299,0.384,0.453,0.399,0.564,0.478,0.694,0.622,1769.4,3632.9,0.487,58.3,275,408.3,441.7,202.8,150,88.9,38.9,1677.8,3637.3,0.461,-3.4,6.3,85,39,1.4,3.5,5.2,0.853,0.48,7.65,10.55,0.798,0.69,0.033,0,2440.6,0.672,"c06","c06",0.485111533333333
25947,"TO",2013,2,15,291.7,466.7,591.7,638.9,638.9,552.8,430.6,272.2,429.9,621.3,756.7,826.8,826.8,756.7,621.3,429.9,0.678,0.751,0.782,0.773,0.773,0.73,0.693,0.633,4100,5655.8,0.725,291.7,463.9,586.1,652.8,650,591.7,477.8,313.9,4266.7,5593.3,0.763,1.7,16.1,95,47,9.5,0,7.2,0.795,0.224,8.95,13.95,0.676,0.509,0.092,0.194,4417.1,0.781,"c02","c01",0.6769627
11152,"MM",2008,5,24,405.6,477.8,588.9,563.9,438.9,516.7,847.2,380.6,871.7,1045.2,1167.9,1231.4,1231.4,1167.9,1045.2,871.7,0.465,0.457,0.504,0.458,0.356,0.442,0.811,0.437,5480.6,11144.4,0.492,50,172.2,536.1,463.9,613.9,236.1,166.7,50,2527.8,11118,0.227,15,19.2,93,64,15.1,1.6,13.4,0.656,0.3,15.95,16.95,0.506,0.496,0.596,0.023,8410.5,0.755,"c05","c05",0.5251948
13609,"MA",2010,1,8,127.8,300,447.2,541.7,569.4,566.7,430.6,211.1,311.2,502.7,638.2,708.4,708.4,638.2,502.7,311.2,0.411,0.597,0.701,0.765,0.804,0.888,0.856,0.678,3272.2,4462.7,0.733,22.2,80.6,188.9,325,461.1,397.2,291.7,91.7,1894.4,4440.1,0.427,11.8,13.6,99,64,11.1,60.4,5.3,0.531,0.018,6.65,7.25,0.466,0.413,0,0,3380.6,0.758,"c08","c01",0.703256133333333
13858,"MA",2010,10,3,411.1,561.1,625,611.1,744.4,305.6,400,202.8,604.6,805.1,946.8,1020.2,1020.2,946.8,805.1,604.6,0.68,0.697,0.66,0.599,0.73,0.323,0.497,0.335,4216.7,7630.4,0.553,400,569.4,691.7,736.1,752.8,661.1,541.7,383.3,5177.8,7693.3,0.673,17.4,24.2,79,66,19.8,0,20.5,0.6,0.404,25.75,25.15,0.379,0.474,0.135,0.696,5193.3,0.681,"c07","c03",0.577662833333333
13536,"MA",2007,10,19,366.7,480.6,352.8,477.8,402.8,316.7,375,250,515.9,715.6,856.8,929.9,929.9,856.8,715.6,515.9,0.711,0.672,0.412,0.514,0.433,0.37,0.524,0.485,3344.4,6625.2,0.505,361.1,530.6,647.2,555.6,547.2,552.8,516.7,238.9,4308.3,6687,0.644,16.7,25.4,94,51,19.7,5.5,19,0.692,0.306,22.15,23.25,0.507,0.525,0.929,0.288,4800,0.725,"c05","c05",0.512026
16242,"MU",2009,1,15,211.1,325,466.7,527.8,536.1,455.6,327.8,177.8,310.5,500.1,634.1,703.6,703.6,634.1,500.1,310.5,0.68,0.65,0.736,0.75,0.762,0.718,0.655,0.573,3094.4,4440.8,0.697,183.3,141.7,355.6,408.3,280.6,347.2,155.6,180.6,2138.9,4409.1,0.485,7.4,14.4,63,40,10.2,0,10.2,0.727,0.482,14.25,14.55,0.583,0.623,0.174,0.747,2956,0.666,"c02","c02",0.630282633333333
